precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.76,0.99,0.86,0.91,0.25,0.38,0.77,0.84,0.62,0.62,0.4
