precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.78,0.98,0.87,0.88,0.33,0.47,0.79,0.83,0.65,0.67,0.44
