precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.8,0.91,0.85,0.67,0.44,0.52,0.78,0.74,0.68,0.69,0.41
