precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.78,0.91,0.84,0.62,0.37,0.46,0.75,0.7,0.64,0.65,0.33
