precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.88,0.98,0.93,0.83,0.48,0.61,0.88,0.86,0.73,0.77,0.57
