precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.77,0.96,0.86,0.77,0.3,0.43,0.77,0.77,0.63,0.65,0.38
