precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.82,0.95,0.88,0.79,0.49,0.6,0.81,0.8,0.72,0.74,0.51
