precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.84,0.95,0.89,0.6,0.29,0.39,0.82,0.72,0.62,0.64,0.32
