precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.79,0.97,0.87,0.82,0.37,0.51,0.79,0.81,0.67,0.69,0.45
