precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.8,0.97,0.88,0.86,0.41,0.55,0.81,0.83,0.69,0.72,0.5
