precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.97,0.7,0.81,0.43,0.9,0.58,0.74,0.7,0.8,0.7,0.49
