precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.86,0.87,0.86,0.68,0.64,0.65,0.8,0.77,0.76,0.76,0.53
