precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.83,0.9,0.87,0.71,0.59,0.64,0.81,0.77,0.74,0.75,0.51
