precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.82,0.88,0.85,0.65,0.53,0.57,0.78,0.74,0.7,0.71,0.44
