precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.8,0.77,0.79,0.21,0.24,0.22,0.67,0.51,0.51,0.51,0.01
