precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.94,0.73,0.82,0.42,0.81,0.56,0.74,0.68,0.77,0.69,0.44
