precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.76,0.97,0.85,0.75,0.24,0.36,0.76,0.75,0.6,0.6,0.32
