precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.89,0.57,0.7,0.29,0.71,0.42,0.6,0.59,0.64,0.56,0.23
