precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.75,0.99,0.86,0.93,0.18,0.31,0.76,0.84,0.59,0.58,0.35
