precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.81,0.89,0.85,0.64,0.49,0.55,0.77,0.72,0.69,0.7,0.41
