precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.78,0.93,0.85,0.68,0.36,0.47,0.76,0.73,0.64,0.66,0.36
