precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.77,0.93,0.84,0.65,0.32,0.42,0.75,0.71,0.62,0.63,0.32
