precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.86,0.87,0.86,0.67,0.63,0.65,0.81,0.76,0.75,0.76,0.52
