precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.87,0.93,0.9,0.79,0.65,0.71,0.85,0.83,0.79,0.81,0.62
