precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.83,0.94,0.88,0.79,0.52,0.62,0.82,0.81,0.73,0.75,0.54
