precision_no,recall_no,f1-score_no,support_no,precision_yes,recall_yes,f1-score_yes,support_yes,accuracy,precision_macro avg,recall_macro avg,f1-score_macro avg,support_macro avg,precision_weighted avg,recall_weighted avg,f1-score_weighted avg,support_weighted avg,matthews_corrcoef
0.77,0.97,0.86,743,0.81,0.31,0.45,304,0.78,0.79,0.64,0.65,1047,0.78,0.78,0.74,1047,0.4
