precision_no,recall_no,f1_no,precision_yes,recall_yes,f1_yes,accuracy,precision_macro,recall_macro,f1_macro,matthews_corrcoef
0.87,0.93,0.9,0.8,0.67,0.73,0.86,0.84,0.8,0.82,0.64
